Gene_Name_HPA,image
BPTF,B2AI_1_Paclitaxel_A10_R6_z01_
BPTF,B2AI_1_Paclitaxel_A10_R7_z01_
BPTF,B2AI_1_Paclitaxel_A10_R8_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R1_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R11_z00_
ALDH6A1,B2AI_5_Paclitaxel_C5_R12_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R2_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R3_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R4_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R5_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R6_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R7_z01_
ALDH6A1,B2AI_5_Paclitaxel_C5_R8_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R1_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R11_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R12_z00_
CTNNB1,B2AI_3_Paclitaxel_B5_R13_z00_
CTNNB1,B2AI_3_Paclitaxel_B5_R14_z00_
CTNNB1,B2AI_3_Paclitaxel_B5_R3_z02_
CTNNB1,B2AI_3_Paclitaxel_B5_R4_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R5_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R6_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R7_z01_
CTNNB1,B2AI_3_Paclitaxel_B5_R8_z02_
SERPINH1,B2AI_2_Paclitaxel_H5_R13_z00_
SERPINH1,B2AI_2_Paclitaxel_H5_R14_z02_
SERPINH1,B2AI_2_Paclitaxel_H5_R5_z01_
SERPINH1,B2AI_2_Paclitaxel_H5_R6_z02_
SERPINH1,B2AI_2_Paclitaxel_H5_R7_z00_
SERPINH1,B2AI_2_Paclitaxel_H5_R8_z00_
SNRNP200,B2AI_2_Paclitaxel_A6_R1_z02_
SNRNP200,B2AI_2_Paclitaxel_A6_R11_z01_
SNRNP200,B2AI_2_Paclitaxel_A6_R12_z00_
SNRNP200,B2AI_2_Paclitaxel_A6_R14_z00_
SNRNP200,B2AI_2_Paclitaxel_A6_R2_z01_
SNRNP200,B2AI_2_Paclitaxel_A6_R3_z02_
SNRNP200,B2AI_2_Paclitaxel_A6_R4_z00_
SNRNP200,B2AI_2_Paclitaxel_A6_R5_z01_
SNRNP200,B2AI_2_Paclitaxel_A6_R6_z02_
SNRNP200,B2AI_2_Paclitaxel_A6_R7_z02_
SNRNP200,B2AI_2_Paclitaxel_A6_R8_z02_
TKT,B2AI_5_Paclitaxel_D5_R11_z01_
TKT,B2AI_5_Paclitaxel_D5_R12_z02_
TKT,B2AI_5_Paclitaxel_D5_R13_z00_
TKT,B2AI_5_Paclitaxel_D5_R2_z01_
TKT,B2AI_5_Paclitaxel_D5_R3_z01_
TKT,B2AI_5_Paclitaxel_D5_R4_z01_
TKT,B2AI_5_Paclitaxel_D5_R5_z01_
TKT,B2AI_5_Paclitaxel_D5_R6_z00_
TKT,B2AI_5_Paclitaxel_D5_R7_z01_
TKT,B2AI_5_Paclitaxel_D5_R8_z00_
MTURN,B2AI_2_Paclitaxel_B6_R1_z01_
MTURN,B2AI_2_Paclitaxel_B6_R11_z00_
MTURN,B2AI_2_Paclitaxel_B6_R12_z00_
MTURN,B2AI_2_Paclitaxel_B6_R13_z00_
MTURN,B2AI_2_Paclitaxel_B6_R14_z01_
MTURN,B2AI_2_Paclitaxel_B6_R2_z01_
MTURN,B2AI_2_Paclitaxel_B6_R3_z02_
MTURN,B2AI_2_Paclitaxel_B6_R4_z01_
MTURN,B2AI_2_Paclitaxel_B6_R5_z00_
MTURN,B2AI_2_Paclitaxel_B6_R7_z02_
MTURN,B2AI_2_Paclitaxel_B6_R8_z02_
PTK2,B2AI_5_Paclitaxel_E5_R1_z00_
PTK2,B2AI_5_Paclitaxel_E5_R13_z01_
PTK2,B2AI_5_Paclitaxel_E5_R2_z01_
PTK2,B2AI_5_Paclitaxel_E5_R4_z01_
PTK2,B2AI_5_Paclitaxel_E5_R5_z01_
PTK2,B2AI_5_Paclitaxel_E5_R6_z01_
PTK2,B2AI_5_Paclitaxel_E5_R7_z01_
PTK2,B2AI_5_Paclitaxel_E5_R8_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R1_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R11_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R12_z00_
ALDH5A1,B2AI_5_Paclitaxel_F5_R2_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R3_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R4_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R5_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R6_z00_
ALDH5A1,B2AI_5_Paclitaxel_F5_R7_z01_
ALDH5A1,B2AI_5_Paclitaxel_F5_R8_z00_
IARS1,B2AI_3_Paclitaxel_C5_R1_z02_
IARS1,B2AI_3_Paclitaxel_C5_R11_z01_
IARS1,B2AI_3_Paclitaxel_C5_R12_z00_
IARS1,B2AI_3_Paclitaxel_C5_R13_z00_
IARS1,B2AI_3_Paclitaxel_C5_R2_z01_
IARS1,B2AI_3_Paclitaxel_C5_R3_z01_
IARS1,B2AI_3_Paclitaxel_C5_R4_z02_
IARS1,B2AI_3_Paclitaxel_C5_R5_z02_
IARS1,B2AI_3_Paclitaxel_C5_R6_z01_
IARS1,B2AI_3_Paclitaxel_C5_R7_z01_
IARS1,B2AI_3_Paclitaxel_C5_R8_z01_
EGR1,B2AI_4_Paclitaxel_H5_R1_z02_
EGR1,B2AI_4_Paclitaxel_H5_R2_z02_
EGR1,B2AI_4_Paclitaxel_H5_R3_z02_
EGR1,B2AI_4_Paclitaxel_H5_R4_z02_
EGR1,B2AI_4_Paclitaxel_H5_R5_z01_
EGR1,B2AI_4_Paclitaxel_H5_R6_z02_
EGR1,B2AI_4_Paclitaxel_H5_R7_z02_
EGR1,B2AI_4_Paclitaxel_H5_R8_z00_
NRP1,B2AI_2_Paclitaxel_C6_R1_z02_
NRP1,B2AI_2_Paclitaxel_C6_R11_z02_
NRP1,B2AI_2_Paclitaxel_C6_R12_z01_
NRP1,B2AI_2_Paclitaxel_C6_R13_z02_
NRP1,B2AI_2_Paclitaxel_C6_R14_z01_
NRP1,B2AI_2_Paclitaxel_C6_R15_z00_
NRP1,B2AI_2_Paclitaxel_C6_R2_z02_
NRP1,B2AI_2_Paclitaxel_C6_R3_z02_
NRP1,B2AI_2_Paclitaxel_C6_R5_z02_
NRP1,B2AI_2_Paclitaxel_C6_R6_z01_
NRP1,B2AI_2_Paclitaxel_C6_R7_z01_
NRP1,B2AI_2_Paclitaxel_C6_R8_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R1_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R2_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R4_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R5_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R6_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R7_z01_
HASPIN,B2AI_1_Paclitaxel_B6_R8_z01_
HDAC5,B2AI_1_Paclitaxel_F3_R1_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R2_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R3_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R4_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R5_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R7_z00_
HDAC5,B2AI_1_Paclitaxel_F3_R8_z00_
CCN2,B2AI_3_Paclitaxel_D5_R1_z02_
CCN2,B2AI_3_Paclitaxel_D5_R11_z00_
CCN2,B2AI_3_Paclitaxel_D5_R12_z01_
CCN2,B2AI_3_Paclitaxel_D5_R13_z00_
CCN2,B2AI_3_Paclitaxel_D5_R2_z02_
CCN2,B2AI_3_Paclitaxel_D5_R3_z01_
CCN2,B2AI_3_Paclitaxel_D5_R5_z01_
CCN2,B2AI_3_Paclitaxel_D5_R6_z02_
CCN2,B2AI_3_Paclitaxel_D5_R7_z01_
CCN2,B2AI_3_Paclitaxel_D5_R8_z01_
ARHGAP18,B2AI_3_Paclitaxel_E5_R1_z01_
ARHGAP18,B2AI_3_Paclitaxel_E5_R11_z00_
ARHGAP18,B2AI_3_Paclitaxel_E5_R12_z00_
ARHGAP18,B2AI_3_Paclitaxel_E5_R13_z00_
ARHGAP18,B2AI_3_Paclitaxel_E5_R2_z01_
ARHGAP18,B2AI_3_Paclitaxel_E5_R3_z02_
ARHGAP18,B2AI_3_Paclitaxel_E5_R4_z01_
ARHGAP18,B2AI_3_Paclitaxel_E5_R5_z02_
ARHGAP18,B2AI_3_Paclitaxel_E5_R6_z02_
ARHGAP18,B2AI_3_Paclitaxel_E5_R7_z01_
ARHGAP18,B2AI_3_Paclitaxel_E5_R8_z01_
ECI2,B2AI_3_Paclitaxel_F5_R1_z01_
ECI2,B2AI_3_Paclitaxel_F5_R11_z00_
ECI2,B2AI_3_Paclitaxel_F5_R12_z01_
ECI2,B2AI_3_Paclitaxel_F5_R13_z00_
ECI2,B2AI_3_Paclitaxel_F5_R2_z01_
ECI2,B2AI_3_Paclitaxel_F5_R3_z01_
ECI2,B2AI_3_Paclitaxel_F5_R4_z02_
ECI2,B2AI_3_Paclitaxel_F5_R5_z02_
ECI2,B2AI_3_Paclitaxel_F5_R6_z01_
ECI2,B2AI_3_Paclitaxel_F5_R7_z01_
ECI2,B2AI_3_Paclitaxel_F5_R8_z01_
VHL,B2AI_4_Paclitaxel_A6_R1_z01_
VHL,B2AI_4_Paclitaxel_A6_R12_z00_
VHL,B2AI_4_Paclitaxel_A6_R2_z01_
VHL,B2AI_4_Paclitaxel_A6_R3_z01_
VHL,B2AI_4_Paclitaxel_A6_R4_z01_
VHL,B2AI_4_Paclitaxel_A6_R5_z01_
VHL,B2AI_4_Paclitaxel_A6_R6_z01_
VHL,B2AI_4_Paclitaxel_A6_R7_z01_
VHL,B2AI_4_Paclitaxel_A6_R8_z01_
LCLAT1,B2AI_5_Paclitaxel_G5_R1_z01_
LCLAT1,B2AI_5_Paclitaxel_G5_R12_z01_
LCLAT1,B2AI_5_Paclitaxel_G5_R2_z01_
LCLAT1,B2AI_5_Paclitaxel_G5_R3_z00_
LCLAT1,B2AI_5_Paclitaxel_G5_R4_z01_
LCLAT1,B2AI_5_Paclitaxel_G5_R5_z00_
LCLAT1,B2AI_5_Paclitaxel_G5_R6_z00_
LCLAT1,B2AI_5_Paclitaxel_G5_R7_z00_
LCLAT1,B2AI_5_Paclitaxel_G5_R8_z00_
MYO5C,B2AI_2_Paclitaxel_D6_R1_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R11_z01_
MYO5C,B2AI_2_Paclitaxel_D6_R12_z01_
MYO5C,B2AI_2_Paclitaxel_D6_R13_z01_
MYO5C,B2AI_2_Paclitaxel_D6_R14_z01_
MYO5C,B2AI_2_Paclitaxel_D6_R15_z00_
MYO5C,B2AI_2_Paclitaxel_D6_R16_z00_
MYO5C,B2AI_2_Paclitaxel_D6_R2_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R3_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R4_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R5_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R6_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R7_z02_
MYO5C,B2AI_2_Paclitaxel_D6_R8_z02_
OSBPL6,B2AI_3_Paclitaxel_G5_R1_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R11_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R12_z00_
OSBPL6,B2AI_3_Paclitaxel_G5_R13_z00_
OSBPL6,B2AI_3_Paclitaxel_G5_R2_z00_
OSBPL6,B2AI_3_Paclitaxel_G5_R3_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R4_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R5_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R6_z01_
OSBPL6,B2AI_3_Paclitaxel_G5_R7_z00_
OSBPL6,B2AI_3_Paclitaxel_G5_R8_z01_
BACH1,B2AI_3_Paclitaxel_H5_R1_z00_
BACH1,B2AI_3_Paclitaxel_H5_R11_z00_
BACH1,B2AI_3_Paclitaxel_H5_R12_z00_
BACH1,B2AI_3_Paclitaxel_H5_R13_z00_
BACH1,B2AI_3_Paclitaxel_H5_R14_z01_
BACH1,B2AI_3_Paclitaxel_H5_R2_z00_
BACH1,B2AI_3_Paclitaxel_H5_R3_z00_
BACH1,B2AI_3_Paclitaxel_H5_R4_z00_
BACH1,B2AI_3_Paclitaxel_H5_R5_z01_
BACH1,B2AI_3_Paclitaxel_H5_R6_z00_
BACH1,B2AI_3_Paclitaxel_H5_R7_z01_
BACH1,B2AI_3_Paclitaxel_H5_R8_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R11_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R12_z00_
UBAP2L,B2AI_4_Paclitaxel_C6_R13_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R14_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R15_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R2_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R3_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R4_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R5_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R6_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R7_z01_
UBAP2L,B2AI_4_Paclitaxel_C6_R8_z01_
ATP6V1A,B2AI_2_Paclitaxel_E6_R1_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R11_z01_
ATP6V1A,B2AI_2_Paclitaxel_E6_R12_z01_
ATP6V1A,B2AI_2_Paclitaxel_E6_R13_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R14_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R2_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R3_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R4_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R5_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R6_z02_
ATP6V1A,B2AI_2_Paclitaxel_E6_R7_z01_
ATP6V1A,B2AI_2_Paclitaxel_E6_R8_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R1_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R11_z01_
ALMS1,B2AI_4_Paclitaxel_D6_R12_z01_
ALMS1,B2AI_4_Paclitaxel_D6_R2_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R4_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R5_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R6_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R7_z02_
ALMS1,B2AI_4_Paclitaxel_D6_R8_z02_
BARD1,B2AI_1_Paclitaxel_F1_R1_z01_
BARD1,B2AI_1_Paclitaxel_F1_R2_z00_
BARD1,B2AI_1_Paclitaxel_F1_R3_z00_
BARD1,B2AI_1_Paclitaxel_F1_R4_z01_
BARD1,B2AI_1_Paclitaxel_F1_R5_z01_
BARD1,B2AI_1_Paclitaxel_F1_R8_z00_
PRKAA1,B2AI_1_Paclitaxel_B7_R2_z01_
PRKAA1,B2AI_1_Paclitaxel_B7_R4_z01_
PRKAA1,B2AI_1_Paclitaxel_B7_R5_z01_
PRKAA1,B2AI_1_Paclitaxel_B7_R6_z01_
PRKAA1,B2AI_1_Paclitaxel_B7_R7_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R11_z00_
MAP7D3,B2AI_5_Paclitaxel_H5_R13_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R14_z00_
MAP7D3,B2AI_5_Paclitaxel_H5_R22_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R23_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R24_z00_
MAP7D3,B2AI_5_Paclitaxel_H5_R27_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R28_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R6_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R7_z01_
MAP7D3,B2AI_5_Paclitaxel_H5_R8_z01_
ACOX3,B2AI_5_Paclitaxel_A6_R11_z01_
ACOX3,B2AI_5_Paclitaxel_A6_R12_z02_
ACOX3,B2AI_5_Paclitaxel_A6_R13_z01_
ACOX3,B2AI_5_Paclitaxel_A6_R14_z01_
ACOX3,B2AI_5_Paclitaxel_A6_R15_z01_
ACOX3,B2AI_5_Paclitaxel_A6_R2_z00_
ACOX3,B2AI_5_Paclitaxel_A6_R3_z00_
ACOX3,B2AI_5_Paclitaxel_A6_R4_z00_
ACOX3,B2AI_5_Paclitaxel_A6_R5_z00_
ACOX3,B2AI_5_Paclitaxel_A6_R8_z00_
KMT2D,B2AI_1_Paclitaxel_H8_R2_z02_
KMT2D,B2AI_1_Paclitaxel_H8_R4_z00_
KMT2D,B2AI_1_Paclitaxel_H8_R6_z01_
KMT2D,B2AI_1_Paclitaxel_H8_R7_z01_
KMT2D,B2AI_1_Paclitaxel_H8_R8_z01_
BDH2,B2AI_5_Paclitaxel_B6_R1_z01_
BDH2,B2AI_5_Paclitaxel_B6_R11_z02_
BDH2,B2AI_5_Paclitaxel_B6_R12_z02_
BDH2,B2AI_5_Paclitaxel_B6_R13_z02_
BDH2,B2AI_5_Paclitaxel_B6_R14_z02_
BDH2,B2AI_5_Paclitaxel_B6_R2_z01_
BDH2,B2AI_5_Paclitaxel_B6_R4_z01_
BDH2,B2AI_5_Paclitaxel_B6_R5_z01_
BDH2,B2AI_5_Paclitaxel_B6_R6_z00_
BDH2,B2AI_5_Paclitaxel_B6_R7_z00_
BDH2,B2AI_5_Paclitaxel_B6_R8_z00_
GLS,B2AI_4_Paclitaxel_E6_R1_z01_
GLS,B2AI_4_Paclitaxel_E6_R11_z02_
GLS,B2AI_4_Paclitaxel_E6_R12_z01_
GLS,B2AI_4_Paclitaxel_E6_R13_z01_
GLS,B2AI_4_Paclitaxel_E6_R15_z01_
GLS,B2AI_4_Paclitaxel_E6_R2_z01_
GLS,B2AI_4_Paclitaxel_E6_R3_z01_
GLS,B2AI_4_Paclitaxel_E6_R4_z00_
GLS,B2AI_4_Paclitaxel_E6_R5_z01_
GLS,B2AI_4_Paclitaxel_E6_R6_z02_
GLS,B2AI_4_Paclitaxel_E6_R8_z02_
AK9,B2AI_4_Paclitaxel_F6_R2_z02_
AK9,B2AI_4_Paclitaxel_F6_R3_z02_
AK9,B2AI_4_Paclitaxel_F6_R4_z02_
AK9,B2AI_4_Paclitaxel_F6_R5_z02_
AK9,B2AI_4_Paclitaxel_F6_R6_z02_
AK9,B2AI_4_Paclitaxel_F6_R7_z02_
AK9,B2AI_4_Paclitaxel_F6_R8_z02_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R1_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R2_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R3_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R4_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R5_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R6_z01_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R7_z00_
RPEL1_RPE,B2AI_4_Paclitaxel_G6_R8_z01_
HARS1,B2AI_3_Paclitaxel_A6_R1_z01_
HARS1,B2AI_3_Paclitaxel_A6_R11_z01_
HARS1,B2AI_3_Paclitaxel_A6_R12_z00_
HARS1,B2AI_3_Paclitaxel_A6_R13_z00_
HARS1,B2AI_3_Paclitaxel_A6_R14_z00_
HARS1,B2AI_3_Paclitaxel_A6_R2_z00_
HARS1,B2AI_3_Paclitaxel_A6_R3_z01_
HARS1,B2AI_3_Paclitaxel_A6_R4_z01_
HARS1,B2AI_3_Paclitaxel_A6_R5_z01_
HARS1,B2AI_3_Paclitaxel_A6_R6_z01_
HARS1,B2AI_3_Paclitaxel_A6_R7_z02_
HARS1,B2AI_3_Paclitaxel_A6_R8_z00_
PDHB,B2AI_5_Paclitaxel_C6_R1_z00_
PDHB,B2AI_5_Paclitaxel_C6_R11_z01_
PDHB,B2AI_5_Paclitaxel_C6_R14_z02_
PDHB,B2AI_5_Paclitaxel_C6_R15_z01_
PDHB,B2AI_5_Paclitaxel_C6_R2_z00_
PDHB,B2AI_5_Paclitaxel_C6_R3_z00_
PDHB,B2AI_5_Paclitaxel_C6_R5_z00_
PDHB,B2AI_5_Paclitaxel_C6_R6_z00_
PDHB,B2AI_5_Paclitaxel_C6_R8_z00_
KIF20A,B2AI_5_Paclitaxel_D6_R1_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R11_z02_
KIF20A,B2AI_5_Paclitaxel_D6_R12_z02_
KIF20A,B2AI_5_Paclitaxel_D6_R2_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R3_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R4_z00_
KIF20A,B2AI_5_Paclitaxel_D6_R5_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R6_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R7_z01_
KIF20A,B2AI_5_Paclitaxel_D6_R8_z01_
HMGCS1,B2AI_3_Paclitaxel_B6_R11_z00_
HMGCS1,B2AI_3_Paclitaxel_B6_R12_z00_
HMGCS1,B2AI_3_Paclitaxel_B6_R13_z00_
HMGCS1,B2AI_3_Paclitaxel_B6_R14_z01_
HMGCS1,B2AI_3_Paclitaxel_B6_R2_z01_
HMGCS1,B2AI_3_Paclitaxel_B6_R3_z02_
HMGCS1,B2AI_3_Paclitaxel_B6_R5_z01_
HMGCS1,B2AI_3_Paclitaxel_B6_R7_z01_
HMGCS1,B2AI_3_Paclitaxel_B6_R8_z01_
PGAM5,B2AI_2_Paclitaxel_F6_R1_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R11_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R12_z01_
PGAM5,B2AI_2_Paclitaxel_F6_R13_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R14_z00_
PGAM5,B2AI_2_Paclitaxel_F6_R2_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R3_z01_
PGAM5,B2AI_2_Paclitaxel_F6_R4_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R5_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R6_z02_
PGAM5,B2AI_2_Paclitaxel_F6_R7_z02_
RBM17,B2AI_4_Paclitaxel_H6_R1_z02_
RBM17,B2AI_4_Paclitaxel_H6_R2_z02_
RBM17,B2AI_4_Paclitaxel_H6_R3_z01_
RBM17,B2AI_4_Paclitaxel_H6_R4_z02_
RBM17,B2AI_4_Paclitaxel_H6_R5_z01_
RBM17,B2AI_4_Paclitaxel_H6_R6_z01_
RBM17,B2AI_4_Paclitaxel_H6_R7_z01_
RBM17,B2AI_4_Paclitaxel_H6_R8_z00_
KIF5B,B2AI_3_Paclitaxel_C6_R1_z02_
KIF5B,B2AI_3_Paclitaxel_C6_R11_z01_
KIF5B,B2AI_3_Paclitaxel_C6_R12_z00_
KIF5B,B2AI_3_Paclitaxel_C6_R13_z00_
KIF5B,B2AI_3_Paclitaxel_C6_R2_z01_
KIF5B,B2AI_3_Paclitaxel_C6_R3_z02_
KIF5B,B2AI_3_Paclitaxel_C6_R4_z01_
KIF5B,B2AI_3_Paclitaxel_C6_R5_z01_
KIF5B,B2AI_3_Paclitaxel_C6_R6_z02_
KIF5B,B2AI_3_Paclitaxel_C6_R7_z02_
KIF5B,B2AI_3_Paclitaxel_C6_R8_z01_
PSMA1,B2AI_3_Paclitaxel_D6_R1_z01_
PSMA1,B2AI_3_Paclitaxel_D6_R12_z00_
PSMA1,B2AI_3_Paclitaxel_D6_R13_z01_
PSMA1,B2AI_3_Paclitaxel_D6_R2_z02_
PSMA1,B2AI_3_Paclitaxel_D6_R3_z02_
PSMA1,B2AI_3_Paclitaxel_D6_R4_z02_
PSMA1,B2AI_3_Paclitaxel_D6_R5_z00_
PSMA1,B2AI_3_Paclitaxel_D6_R6_z02_
PSMA1,B2AI_3_Paclitaxel_D6_R7_z01_
PSMA1,B2AI_3_Paclitaxel_D6_R8_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R1_z00_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R11_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R12_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R13_z00_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R14_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R2_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R3_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R4_z02_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R5_z01_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R6_z00_
ABRAXAS1,B2AI_4_Paclitaxel_A7_R7_z02_
AURKB,B2AI_1_Paclitaxel_G5_R1_z02_
AURKB,B2AI_1_Paclitaxel_G5_R2_z01_
AURKB,B2AI_1_Paclitaxel_G5_R3_z01_
AURKB,B2AI_1_Paclitaxel_G5_R4_z02_
AURKB,B2AI_1_Paclitaxel_G5_R5_z01_
AURKB,B2AI_1_Paclitaxel_G5_R7_z01_
AURKB,B2AI_1_Paclitaxel_G5_R8_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R1_z00_
ACAD9,B2AI_5_Paclitaxel_E6_R11_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R2_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R3_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R4_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R5_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R6_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R7_z01_
ACAD9,B2AI_5_Paclitaxel_E6_R8_z01_
ARSB,B2AI_2_Paclitaxel_G6_R1_z02_
ARSB,B2AI_2_Paclitaxel_G6_R11_z02_
ARSB,B2AI_2_Paclitaxel_G6_R12_z00_
ARSB,B2AI_2_Paclitaxel_G6_R13_z00_
ARSB,B2AI_2_Paclitaxel_G6_R2_z02_
ARSB,B2AI_2_Paclitaxel_G6_R3_z01_
ARSB,B2AI_2_Paclitaxel_G6_R4_z02_
ARSB,B2AI_2_Paclitaxel_G6_R5_z02_
ARSB,B2AI_2_Paclitaxel_G6_R6_z02_
ARSB,B2AI_2_Paclitaxel_G6_R7_z02_
ARSB,B2AI_2_Paclitaxel_G6_R8_z02_
KBTBD4,B2AI_2_Paclitaxel_H6_R11_z00_
KBTBD4,B2AI_2_Paclitaxel_H6_R12_z00_
KBTBD4,B2AI_2_Paclitaxel_H6_R13_z02_
KBTBD4,B2AI_2_Paclitaxel_H6_R14_z02_
KBTBD4,B2AI_2_Paclitaxel_H6_R5_z00_
KBTBD4,B2AI_2_Paclitaxel_H6_R6_z02_
KBTBD4,B2AI_2_Paclitaxel_H6_R7_z00_
KBTBD4,B2AI_2_Paclitaxel_H6_R8_z00_
PRDX5,B2AI_5_Paclitaxel_F6_R1_z01_
PRDX5,B2AI_5_Paclitaxel_F6_R11_z01_
PRDX5,B2AI_5_Paclitaxel_F6_R2_z01_
PRDX5,B2AI_5_Paclitaxel_F6_R3_z00_
PRDX5,B2AI_5_Paclitaxel_F6_R4_z01_
